name,phone,email,mc,dot,street,state,city,dot_apply_date,mc_appy_date,mc_grant_date,power_unit,driver_total,mcs_file_date
KINGS EXPRESS LLC,(480) 252-4592,MONGAS50@YAHOO.COM,1308887,3719866,8556 W GEORGIA AVE,AZ,GLENDALE,10-SEP-21,09/15/2021,20211109,1,1,24-NOV-21
HAMPTON'S MOVING SERVICES LLC,(480) 656-3457,MELISSA@HAMPTONSMOVINGSERVICECS.COM,1187566,3473043,32634 N 50TH ST,AZ,CAVE CREEK,19-AUG-20,01/15/2021,20210323,1,1,22-MAR-21
HAMPTON'S MOVING SERVICES LLC,(480) 656-3457,MELISSA@HAMPTONSMOVINGSERVICECS.COM,1187566,3473043,32634 N 50TH ST,AZ,CAVE CREEK,19-AUG-20,01/25/2021,20210323,1,1,22-MAR-21
BNDZ TRANSPORTATION LLC,(760) 442-3601,BANDAJJ@HOTMAIL.COM,1194491,3558756,13733 E 51 ST PLACE,AZ,YUMA,27-JAN-21,02/01/2021,20210323,1,1,27-JAN-21
SEVENTY SEVEN TRANSPORT LLC,(623) 695-8402,SEVENTYSEVENTRANS@GMAIL.COM,1203469,3285092,15914 W WOODLANDS AVE,AZ,GOODYEAR,09-MAY-19,02/23/2021,20210323,1,1,08-SEP-21
LP&C LOGISTICS LLC,(480) 787-9543,THEREALBOSSLADY9@GMAIL.COM,1205008,3574212,407 S ARIZONA AVE STE 1,AZ,CHANDLER,22-FEB-21,02/25/2021,20210511,1,1,08-APR-21
RVT TRUCKING LLC,(602) 541-5475,RVTTRUCKINGLLC@OUTLOOK.COM,1221805,3599081,7290 S COMSTOCK RD,AZ,TUCSON,26-MAR-21,03/31/2021,20210511,1,1,23-DEC-21
S&D LEFT LINE TRUCKING LLC,(602) 696-6016,SDLEFTLINETRUCKING@GMAIL.COM,1222370,3599890,1330 W BROADWAY RD APT B201,AZ,TEMPE,29-MAR-21,04/01/2021,20210511,1,2,29-MAR-21
ALEX & FAMILY LLC,(312) 778-1578,ALENNERIELMARTINEZ41@GMAIL.COM,1229971,3610990,5816 W VIRGINIA AVE,AZ,PHOENIX,13-APR-21,04/16/2021,20210511,1,1,14-APR-21
AJS EXPRESS LLC,(619) 504-8564,AJSEXPRESS@GMAIL.COM,1230016,3611053,7205 N 77TH DR,AZ,GLENDALE,13-APR-21,04/16/2021,20210511,1,1,14-MAY-21
G AND A EXPRESS LLC,(480) 686-6317,GIOAARON1315@GMAIL.COM,1231134,3276938,6511 W MULBERRY RD,AZ,PHOENIX,22-APR-19,04/20/2021,20210511,1,1,17-JUN-21
MB LOGISTICS LLC,(623) 776-5954,MB@MBLOGISTICSLLC.COM,366400,3078841,6245 W MORTEN AVE,AZ,GLENDALE,19-DEC-17,04/16/2021,20210511,4,5,20-SEP-21
CHOYOUNG TRANSPORTATION LLC,(480) 245-3970,TYCONROSHAN@GMAIL.COM,1193971,3558006,12037 W POLK ST,AZ,AVONDALE,26-JAN-21,01/29/2021,20210325,2,2,19-AUG-21
SANFER TRANSPORTATION LLC,(623) 221-1617,SANFER.HOTSHOT1@GMAIL.COM,1208466,3579315,3608 W VENUS DR,AZ,SOMERTON,02-MAR-21,03/05/2021,20210325,1,1,13-JUL-21
JMP LOGISTICS LLC,(480) 648-3471,JMPLOGISTICS6@GMAIL.COM,1208507,3579376,806 S 56TH AVE STE 5,AZ,PHOENIX,02-MAR-21,03/05/2021,20210325,1,1,13-OCT-21
REBEL 7 LLC,(623) 337-3325,REBEL7LLC@GMAIL.COM,1241659,3627731,10065 N 85TH DR,AZ,PEORIA,05-MAY-21,05/10/2021,20210730,1,1,09-JUN-21
PA TRANSPORT LLC,(313) 207-2758,H.POPPA313@GMAIL.COM,1270638,3667795,3755 E BROADWAY RD UNIT 98,AZ,MESA,28-JUN-21,07/01/2021,20210730,2,2,28-JUN-21
RED'S TRANSPORTATION LLC,(480) 734-8408,JEFF4LIFE85@GMAIL.COM,1272824,3670847,9763 E THORNBUSH AVE,AZ,MESA,01-JUL-21,07/07/2021,20210730,1,1,03-SEP-21
PINNACLE SUMMIT LLC,(702) 328-2778,WARRENMAXEY@YAHOO.COM,1273745,3672072,9375 E SHEA BLVD STE 100,AZ,SCOTTSDALE,05-JUL-21,07/08/2021,20210730,1,1,03-NOV-21
L & K WRIGHT TRANSPORT LLC,(602) 565-7252,LKWRIGHTTRANSPORT@GMAIL.COM,1275189,3673387,16996 W WINDERMERE WAY,AZ,SURPRISE,07-JUL-21,07/13/2021,20210730,1,1,07-JUL-21
LB EXPRESS INC,(442) 599-5468,LBEXPRESS100@GMAIL.COM,1254276,3645245,556 S 196TH DR,AZ,BUCKEYE,27-MAY-21,06/02/2021,20210715,2,2,21-JAN-22
VILLA TRANSPORT LLC,(602) 394-5620,SVILLA3113@GMAIL.COM,1260138,3653398,7802 W CHEERY LYNN RD,AZ,PHOENIX,09-JUN-21,06/14/2021,20210715,1,1,09-JUN-21
G1 FREIGHT LLC,(623) 826-0287,GONZALEZCARLOS1189@YAHOO.COM,1260324,3653637,7109 W PARADISE DR,AZ,PEORIA,09-JUN-21,06/14/2021,20210715,1,1,24-SEP-21
EJ TRANSPORT LLC,(928) 318-4566,JJLIRAANINO@GMAIL.COM,1174157,3528976,3850 S ORGAN PIPE DR,AZ,YUMA,01-DEC-20,12/04/2020,20210816,1,1,01-DEC-20
SANDDITCH LLC,(901) 503-3886,TONYRANDYELLIOTT@YAHOO.COM,1234367,3617403,15036 E MUSTANG DR,AZ,FOUNTAIN HLS,21-APR-21,04/26/2021,20210816,1,1,21-APR-21
GEARED UP TRANSPORT LLC,(520) 483-0788,GEAREDUPTRANSPORT@GMAIL.COM,1243160,3629820,51899 W SOTOL RD,AZ,MARICOPA,07-MAY-21,05/12/2021,20210816,2,2,07-MAY-21
Y & L TRANSPORT LLC,(602) 910-0829,YULIETLEYLIET@HOTMAIL.COM,1273197,3671326,6602 W SWEETWATER AVE,AZ,GLENDALE,02-JUL-21,07/08/2021,20210816,2,2,27-OCT-21
RIC TRANSPORTATION LLC,(480) 280-3102,JJHOLBERTJR@GMAIL.COM,1277602,3441604,19736 E EMPEROR BLVD,AZ,QUEEN CREEK,17-JUN-20,07/15/2021,20210816,1,1,11-AUG-21
M&M ELITE TRANSPORTATION LLC,(423) 458-9972,MM.ELITE602@GMAIL.COM,1278420,3678524,18061 W TURQUOISE AVE,AZ,WADDELL,13-JUL-21,07/16/2021,20210816,1,2,05-AUG-21
LS HOT SHOT SERVICES LLC,(480) 319-1929,STEVENJK1976@GMAIL.COM,1281994,3683233,4726 E ELMWOOD ST,AZ,MESA,20-JUL-21,07/23/2021,20210816,1,4,20-JUL-21
C&F LOGISTICS LLC,(928) 388-9825,JOSE9053@HOTMAIL.COM,1282574,3655378,3674 W 14TH ST,AZ,YUMA,11-JUN-21,07/26/2021,20210816,1,2,29-SEP-21
IDLEBIRD TRANSPORT SERVICE LLC,(520) 637-4131,IDLEBIRDTRANSPORTSVC@GMAIL.COM,1283220,3684984,43877 W BEDFORD DR,AZ,MARICOPA,22-JUL-21,07/27/2021,20210816,1,2,29-NOV-21
AKI TRANSPORTATION LLC,(520) 304-6691,AKITRANSPORT2021@GMAIL.COM,1283433,3685260,1029 S SANTA RITA AVE,AZ,TUCSON,22-JUL-21,07/27/2021,20210816,1,1,22-JUL-21
THE ONE SICRE TRUCKING LLC,(520) 258-9746,THEONESICRETRUCKING@GMAIL.COM,1283721,3685638,4302 E EDISON ST,AZ,TUCSON,23-JUL-21,07/28/2021,20210816,1,1,23-JUL-21
JH TRANSPORTATION LLC,(951) 665-2555,DEXTER.FOWLER59@GMAIL.COM,1284838,3687138,16014 W WOODLANDS AVE,AZ,GOODYEAR,26-JUL-21,07/29/2021,20210816,1,1,26-JUL-21
AART TRANSPORTATION LLC,(480) 278-6062,ARZUJAHANGIROVA@GMAIL.COM,1220689,3597403,2050 W DUNLAP AVE #23,AZ,PHOENIX,25-MAR-21,07/15/2021,20210804,1,2,27-APR-21
BOFIA TRUCKING LLC,(602) 910-8421,ROBERTBOFIA89@GMAIL.COM,1263712,3658272,7611 S 36TH ST APT 158,AZ,PHOENIX,15-JUN-21,06/18/2021,20210804,1,2,05-AUG-21
GUARDIAN TRANSPORTATION LLC,(559) 362-9687,GEORGELHOWARD@HOTMAIL.COM,1278781,3678994,14022 S 229TH ST,AZ,MESA,14-JUL-21,07/19/2021,20210804,1,1,01-JAN-22
STEEL MOOSE TRUCKING LLC,(928) 240-6574,CHEFS_CHOICE25@HOTMAIL.COM,1278878,3679130,1856 WOODSIDE TRAIL,AZ,SHOW LOW,14-JUL-21,07/19/2021,20210804,1,1,26-OCT-21
VALLEY VIEW TRANSPORTATION LLC,(602) 206-9060,VALLEYVIEWTRANSPORT2@ICLOUD.COM,1279057,3679368,3223 W VALLEY VIEW DR,AZ,LAVEEN,14-JUL-21,07/19/2021,20210804,2,2,06-AUG-21
F SUAREZ EXPRESS LLC,(602) 642-8766,JORGE.SUAREZ.CR@GMAIL.COM,101896,3062135,7221 W CAMELBACK RD,AZ,PHOENIX,25-OCT-17,09/22/2021,20211013,1,1,20-OCT-21
ROSMON LOGISTICS LLC,(602) 423-7253,FALYROSAS13313113@YAHOO.COM,1285172,3687580,994 VIA PUEBLA,AZ,RIO RICO,26-JUL-21,07/29/2021,20211013,1,1,15-SEP-21
ELAYIN ENTERPRISE LLC,,EENTERPRISE231@GMAIL.COM,1310464,3722021,5350 W BELL RD STE 122 #616,AZ,GLENDALE,14-SEP-21,09/17/2021,20211013,1,1,01-DEC-21
FORSYTH FREIGHT CARRIER LLC,(928) 273-1408,AARONFORSYTH@ICLOUD.COM,1314150,3727016,7020 E GALAXY WAY,AZ,PRESCOTT VLY,21-SEP-21,09/24/2021,20211013,1,1,21-SEP-21
MOVINGON LLC,(928) 910-6235,MOVINGONAZ@GMAIL.COM,1130380,3244801,2992 NOBLE STAR DR,AZ,PRESCOTT,12-FEB-19,08/04/2020,20210225,1,1,30-JUL-20
SONAZ TRANSPORTATION LLC,(602) 490-9183,SONAZTRANSPORTATION@GMAIL.COM,1130975,3298207,8012 W GIBSON LN,AZ,PHOENIX,11-JUN-19,08/05/2020,20210225,4,3,10-MAY-21
SJR TRUCKING LLC,(520) 987-3037,FORALLDISPATCH@GMAIL.COM,1177726,3534306,525 W ELM ST,AZ,NOGALES,10-DEC-20,12/15/2020,20210225,2,2,10-AUG-21
MADISON'S TRANSPORT INC,(818) 625-4242,MADISONSTRANSPORT@GMAIL.COM,1178721,3535748,13543 N CHAVEZ RIDGE PL,AZ,MARANA,14-DEC-20,12/17/2020,20210225,1,2,14-DEC-20
NA TRANSPORT LLC,(602) 394-9261,NATRANSPORTLLC21@GMAIL.COM,1185564,3545713,6405 W MCDOWELL RD APT 2004,AZ,PHOENIX,07-JAN-21,01/12/2021,20210225,1,1,07-JAN-21
CANYON EXPRESS TRANSPORTATION LLC,(239) 258-6202,YOMYROSS@GMAIL.COM,1197707,3563476,12410 W SURREY AVE,AZ,EL MIRAGE,04-FEB-21,02/09/2021,20210225,1,2,04-FEB-21
RODEO VIDEO INC,(928) 536-7111,RODEOANNOUNCER@GMAIL.COM,1209971,1295971,412 SOUTH MAIN,AZ,SNOWFLAKE,16-OCT-04,03/09/2021,20210602,1,2,14-JAN-21
HAVA HAUL LLC,(818) 714-5252,TOMERAENTERPRISES@GMAIL.COM,1231638,3613461,3226 CHEMEHUEVI BLVD,AZ,LK HAVASU CTY,15-APR-21,04/20/2021,20210602,1,1,27-JAN-22
WESTLAKE DISPATCH LLC,(218) 280-0116,ISAAC@WESTLAKEDISPATCH.COM,1239712,3619712,10751 E MAVERICK TRAIL,AZ,GOLD CANYON,23-APR-21,05/05/2021,20210602,1,1,05-MAY-21
LOS LAJEROS LLC,(480) 658-8109,YUNIESKYLEONFIL@GMAIL.COM,1241138,3627026,5249 W IRONWOOD DR,AZ,GLENDALE,04-MAY-21,05/07/2021,20210602,1,1,02-NOV-21
NOGALES LLC,(626) 277-2252,NOGALESDF2021@OUTLOOK.COM,1243536,3630370,11359 E 26TH PL,AZ,YUMA,07-MAY-21,05/12/2021,20210602,2,3,04-NOV-21
M&C LOGISTICS LLC,(623) 882-4004,BRICENOYUMA@AOL.COM,1154935,3500081,2311 N 107TH AVE,AZ,AVONDALE,06-OCT-20,10/26/2020,20210104,3,3,14-JAN-22
M&C LOGISTICS LLC,(623) 882-4004,BRICENOYUMA@AOL.COM,1154935,3500081,2311 N 107TH AVE,AZ,AVONDALE,06-OCT-20,10/09/2020,20210104,3,3,14-JAN-22
TADS SERVICES LLC,(432) 241-7143,TEMO28SANDOVAL@ICLOUD.COM,1156515,3502422,5340 W 8TH ST,AZ,YUMA,09-OCT-20,10/15/2020,20210104,1,1,07-JAN-21
DAWG BONE TRUCKING LLC,(818) 519-1199,RICHARDSRAEMON@GMAIL.COM,1167616,3519377,42003 W MICHAELS DR,AZ,MARICOPA,10-NOV-20,11/16/2020,20210104,1,1,23-JUL-21
VLT TRUCKING LLC,(602) 783-9996,DAVIDVAZQUEZ.DV94@GMAIL.COM,1173364,3527855,4130 W OREGON AVE,AZ,PHOENIX,27-NOV-20,12/02/2020,20210104,1,1,10-MAR-21
TJ TRUCKING LLC,(559) 639-9069,AMADORBELTRAN3@GMAIL.COM,1174149,3528963,677 W 12TH PL,AZ,SOMERTON,01-DEC-20,12/04/2020,20210104,1,1,07-JAN-21
GRACE SHIPPING LLC,(480) 514-8903,SPCHOSE@GMAIL.COM,1177009,3533219,3225 E BASELINE RD APT 3102,AZ,GILBERT,08-DEC-20,12/11/2020,20210104,1,3,08-DEC-20
THE INFAMOUS TRUCKING LLC,(480) 620-9676,THE_INFAMOUS@YAHOO.COM,1177880,3534522,2156 E WILDERMUTH AVE,AZ,TEMPE,10-DEC-20,12/15/2020,20210104,1,1,17-JAN-22
MUST GO CARGO LLC,(888) 324-2775,GS2@MUSTGOCARGO.COM,1123638,3451231,1628 E SOUTHERN AVE  SUITE  200-300,AZ,TEMPE,09-JUL-20,09/17/2021,20211014,1,5,21-OCT-21
CE OPTIMA TRUCKING LLC,(425) 273-3789,CEOPTIMATRUCKING@GMAIL.COM,1272103,3669841,8711 S 21ST DR,AZ,PHOENIX,30-JUN-21,07/06/2021,20211014,1,1,02-SEP-21
BO'S AUTOMOTIVE ON WHEELS LLC,(480) 547-6811,BOSKIBAGS@GMAIL.COM,1277293,3676941,7229 S 41ST DR,AZ,PHOENIX,12-JUL-21,07/15/2021,20211014,1,1,26-OCT-21
MMAD ROAD WARRIOR LLC,(619) 559-3560,ACTIONJACKSONS202020@GMAIL.COM,1279641,3680158,11545 N FRANK LLOYD WRIGHT BLVD APT 2099,AZ,SCOTTSDALE,15-JUL-21,07/20/2021,20211014,0,1,15-JUL-21
4 SEASONS TRANSPORTATION INC,(602) 899-8290,4SEASONSTRANSPORTATION00@GMAIL.COM,1309172,3720262,24 W CAMELBACK RD STE A472,AZ,PHOENIX,10-SEP-21,09/15/2021,20211014,21,21,04-JAN-22
EJ'S TRANSPORT LLC,(480) 721-2911,EJSTRANSPORTLLC@YAHOO.COM,1200154,3567007,1240 W 6TH DR,AZ,MESA,09-FEB-21,02/12/2021,20210510,1,2,09-FEB-21
AGY TRUCKING LLC,(623) 999-2428,GRETHER.TORRES27@GMAIL.COM,1226587,3606101,7002 N 43RD AVE LOT 69,AZ,GLENDALE,06-APR-21,04/09/2021,20210510,1,1,06-APR-21
PHOENIX PREMIER TRUCKING LLC,(623) 696-7648,MILESCHARIDY@GMAIL.COM,1229347,3578261,4221 W WINSTON DR,AZ,LAVEEN,28-FEB-21,04/15/2021,20210510,1,1,08-MAR-21
GRAEYLINE LOGISTICS LLC,(602) 694-4479,GRAEYLINELOGISTICS@GMAIL.COM,1232689,3615007,550 E MCKELLIPS RD APT 1145,AZ,MESA,18-APR-21,04/21/2021,20210510,1,2,18-APR-21
FLORIS LOGISTICS INC,(623) 698-3372,FLORISLOGISTICS@GMAIL.COM,1147221,3488371,9476 W FALLEN LEAF LN,AZ,PEORIA,16-SEP-20,09/21/2020,20210625,5,5,26-AUG-21
FREEWAY PDM LLC,(602) 377-0036,RAOUL@FREEWAYPDM.COM,1172179,3526147,2801 W WELDON AVE,AZ,PHOENIX,23-NOV-20,11/27/2020,20210625,5,6,11-MAY-21
WINGS TRUCKING LLC,(210) 421-9858,WINGSTRUCKING@HOTMAIL.COM,1217376,3592553,9250 N 75TH AVE LOT 2,AZ,PEORIA,18-MAR-21,03/23/2021,20210625,1,1,27-JUN-21
DESERT KNIGHT LOGISTICS LLC,(847) 848-3855,DESERTKNIGHTLOGISTICS@GMAIL.COM,1225318,3604197,12002 W BAKER AVE,AZ,AVONDALE,02-APR-21,04/07/2021,20210625,9,6,31-AUG-21
S&M MOVING SYSTEMS WEST,(602) 586-3200,STEVETODARE@SMMOVING.COM,1236903,3621071,300 E PALOMINO DR STE 5,AZ,CHANDLER,26-APR-21,04/29/2021,20210625,26,13,26-APR-21
SHAY LOGISTIC LLC,(602) 748-0906,SABAHALGANIMA26@GMAIL.COM,1241343,3627313,7720 N 108TH AVE,AZ,GLENDALE,04-MAY-21,05/07/2021,20210625,1,1,28-JUN-21
JOSE LEWIS RAMIREZ,(928) 726-3986,,1243391,1223534,3086 W 31TH LANE #15,AZ,YUMA,16-MAR-04,06/08/2021,20210625,1,1,03-MAR-04
ARMANDO RAMIREZ AGUIRRE,(928) 750-0105,MR.ARMANDO_MBM@ICLOUD.COM,1243391,3630154,412 HENRY CHAVEZ CT SUITE B1,AZ,SAN LUIS,07-MAY-21,06/08/2021,20210625,1,1,08-NOV-21
ENVISION TRANSPORT LLC,(480) 878-4838,SWEED27@HOTMAIL.COM,1244782,3632307,1403 W 10TH PL STE B121,AZ,TEMPE,11-MAY-21,05/14/2021,20210625,1,2,29-DEC-21
CHAMPION LOGISTICS INC,(623) 432-1122,ART.CHAMPIONLOG@GMAIL.COM,1245516,3632774,2828 N CENTRAL AVE FL 10,AZ,PHOENIX,11-MAY-21,05/17/2021,20210625,4,1,12-OCT-21
LEVIXAY LLC,(224) 230-9640,CONTACT@LEVIXAY.COM,1249021,3638039,1846 E INNOVATION PARK DR,AZ,ORO VALLEY,18-MAY-21,05/21/2021,20210625,1,1,06-OCT-21
HERRERA TRANSPORTATION LLC,(928) 919-2236,HERRERA_RICA@HOTMAIL.COM,1250571,3640240,15760 S AVENUE B 1/2,AZ,SOMERTON,20-MAY-21,05/25/2021,20210625,1,1,20-MAY-21
REDBEARD TRUCKING LLC,(520) 603-5043,REDBEARDTRUCKLLC@GMAIL.COM,1252304,3642544,8691 N HOLLY BROOK AVE,AZ,TUCSON,25-MAY-21,05/28/2021,20210625,1,1,09-JUN-21
REDBEARD TRUCKING LLC,(520) 603-5043,REDBEARDTRUCKLLC@GMAIL.COM,1252304,3642544,8691 N HOLLY BROOK AVE,AZ,TUCSON,25-MAY-21,05/28/2021,20210625,1,1,09-JUN-21
HIGHEND XPRESS LLC,(626) 890-5910,HIGHENDXPRESSLLC@HIGHENDXPRESSLLC.COM,1253323,3643937,41023 W SOMERS DR,AZ,MARICOPA,26-MAY-21,06/01/2021,20210625,1,1,14-SEP-21
MCMURRAY BROTHERS TRANSPORTATION LLC,(602) 600-7448,MCMURRAYBROTHERSTRANSPORTATION@TCSPHOENIX.COM,1256771,3648628,25525 W WINSLOW AVE,AZ,BUCKEYE,02-JUN-21,06/07/2021,20210625,1,1,08-JUL-21
ISLANDERS TRUCKING LLC,(480) 518-5670,ALIIFUAJ@HOTMAIL.COM,1257450,3649605,2705 W PLATA AVE,AZ,MESA,03-JUN-21,06/08/2021,20210625,1,1,25-JUL-21
RUSSELLS LOGISTICS LLC,(907) 795-8877,DLIVINGSTONERUSSELL@GMAIL.COM,1257816,3650108,12241 W TARA LN,AZ,EL MIRAGE,04-JUN-21,06/09/2021,20210625,3,4,31-OCT-21
RDR TRANSPORT LLC,(480) 479-1439,RDRTRANSPORTLLC@GMAIL.COM,1258386,3650910,2220 W MISSION LN APT 1204,AZ,PHOENIX,07-JUN-21,06/10/2021,20210625,1,1,07-JUN-21
ABS LOGISTIC INC,(480) 330-8445,ABSLOGISTICS42@GMAIL.COM,1259027,3651806,16454 E. FAIRVIEW ST.,AZ,GILBERT,07-JUN-21,06/10/2021,20210625,1,1,11-JUN-21
BUILDING MORE CONNECTIONS LLC,(480) 444-6017,CALIKINGBMC@ICLOUD.COM,1259158,3651985,35948 W MERCED ST,AZ,MARICOPA,07-JUN-21,06/10/2021,20210625,1,1,02-AUG-21
N TRANS INC,(559) 705-9779,NTRANSINC1@GMAIL.COM,1259786,3652901,7407 W ABRAHAM LN,AZ,GLENDALE,08-JUN-21,06/11/2021,20210625,2,1,21-JUN-21
NEW WORLD INC,(602) 754-6708,DAVID.RODRIGUEZ@TRANSLISTICO.COM,1263704,3658263,3104 E CAMELBACK RD # 140,AZ,PHOENIX,15-JUN-21,06/18/2021,20210917,1,2,20-JAN-22
BIG BOX TRANSPORT LLC,(623) 451-2890,GOCLEANARIZONA@YAHOO.COM,1280458,3681158,10226 W COUNTRY CLUB TRL,AZ,PEORIA,16-JUL-21,07/21/2021,20210917,1,1,20-JUL-21
AMP TRANSPORT SERVICES LLC,(602) 677-7736,AMPTRANSPORTSRVCS@GMAIL.COM,1293531,3699036,1578 S SABINO CT,AZ,GILBERT,11-AUG-21,08/16/2021,20210917,3,5,15-DEC-21
AVERYBABE LLC,(480) 376-9886,BROOKSGERALD7@GMAIL.COM,1293682,3699261,2343 W MAIN ST APT 2073,AZ,MESA,11-AUG-21,08/16/2021,20210917,1,2,09-SEP-21
COOPER CLASSICS TRANSPORTATION LLC,(845) 380-2992,COOPERCLASSICSTRANSPORTATION@GMAIL.COM,1296391,3702891,1821 E COVINA ST APT 234,AZ,MESA,17-AUG-21,08/20/2021,20210917,1,1,01-OCT-21
B & A EXPRESS TRANSPORT LLC,(520) 834-6219,DIANAAGUILARQUIROZ@GMAIL.COM,1299930,3707625,17 BODEGA DR,AZ,NOGALES,23-AUG-21,08/26/2021,20210917,1,1,10-SEP-21
CASA GRANDE COMMODITIES LLC,(520) 836-4667,REGINA@CGCOMMODITIES.NET,1302607,2340859,9276 WEST ADAMS ROAD,AZ,ELOY,07-SEP-12,09/01/2021,20210917,10,10,30-SEP-21
HOLLER BOY TRANSPORT LLC,(760) 780-2233,ANDREROBERT24@GMAIL.COM,1302704,3711419,2440 PALISADES DR APT 101,AZ,LK HAVASU CTY,28-AUG-21,09/01/2021,20210917,1,1,28-AUG-21
E&R TRUCKING LLC,(307) 275-0706,ERICLBORTELL@GMAIL.COM,1304161,3713415,36813 W EARLL DR,AZ,TONOPAH,31-AUG-21,09/03/2021,20210917,1,2,10-NOV-21
MICHAEL TRANSPORTATION SERVICES LLC,(520) 818-4166,BARAA.HASHIM@YAHOO.COM,1174207,3529056,2408 E 17TH ST,AZ,TUCSON,01-DEC-20,12/04/2020,20210208,10,10,22-JUN-21
ADIOS TRANSPORTATION LLC,(480) 478-5002,ADIOSTRANSPORTATIONLLC@YAHOO.COM,1181386,3539688,6223 W ALVARADO RD,AZ,PHOENIX,22-DEC-20,12/28/2020,20210208,1,1,02-JUL-21
AUTOBUY TRANSPORTATION INC,(626) 625-9234,GILMARGRP@AOL.COM,1182765,3541690,8630 S HIGHWAY 95,AZ,MOHAVE VALLEY,29-DEC-20,01/04/2021,20210208,1,1,30-DEC-20
SILVER LINE TRANSPORTATION LLC,(505) 604-0749,SILVERLINETRANSPORT20@GMAIL.COM,1186321,3546775,8617 W FAIRMOUNT AVE,AZ,PHOENIX,08-JAN-21,01/13/2021,20210208,1,1,01-OCT-21
SECOND ACT PRODUCTIONS INC,(760) 390-5963,SECONDACTPRO@GMAIL.COM,1189070,3550736,2648 S TERESA LN,AZ,COTTONWOOD,14-JAN-21,01/20/2021,20210208,1,1,06-DEC-21
ALR TRUCKING LLC,(602) 546-8351,6921ESPINOZA@GMAIL.COM,1189638,3551614,6921 W ALMERIA RD,AZ,PHOENIX,15-JAN-21,01/21/2021,20210208,1,1,25-MAY-21
AMERICAN TRANSPORTATION & COMPANY LLC,(520) 270-9391,MISGNA.KIBROM@GMAIL.COM,1109500,3427300,2044 E 32ND ST,AZ,TUCSON,12-MAY-20,05/15/2020,20210809,1,1,12-MAY-20
SUN DEVIL TRUCKING LLC,(602) 600-8517,SUNDEVILTRUCKING@YAHOO.COM,1256777,3648636,326 E LYNWOOD LN,AZ,MESA,02-JUN-21,06/07/2021,20210809,1,1,02-JUN-21
C & W EXPRESS TEAM CARRIERS LLC,(602) 303-4655,WENDYBOREHAM3@GMAIL.COM,1259949,3653135,39 NAVAJO WAY,AZ,NOGALES,09-JUN-21,06/14/2021,20210809,1,2,09-JUN-21
HECTOR TRANSPORT LLC,(623) 341-1754,HECTORTRANSPORTLLC@GMAIL.COM,1270337,3667384,7451 W BROWN ST,AZ,PEORIA,28-JUN-21,07/01/2021,20210809,1,1,28-JUN-21
9 INDUSTRIES LLC,(602) 743-4076,DEENFR.FD@GMAIL.COM,1271970,3669648,3669 N 292ND LN,AZ,BUCKEYE,30-JUN-21,07/06/2021,20210809,1,2,30-JUN-21
INFERNAU HAULING AND TRANSPORT LLC,(480) 504-8829,DDFERNAU@GMAIL.COM,1273620,3671900,9765 E MONTE AVE,AZ,MESA,03-JUL-21,07/08/2021,20210809,0,4,17-SEP-21
MONO'S TRUCKING LLC,(520) 341-9460,MONOSTRUCKING0825@GMAIL.COM,1281579,3682638,1175 AVENIDA GLORIOSA,AZ,RIO RICO,19-JUL-21,07/22/2021,20210809,1,1,19-JUL-21
LMKBOSS TRANSPORTZ LLC,(520) 833-8077,JENCARLOS9999@ME.COM,1311324,3722995,3160 W PARAISO DR,AZ,ELOY,15-SEP-21,09/20/2021,20211025,1,1,29-SEP-21
JDVO HOTSHOT & LOGISTICS LLC,(602) 386-8345,JDVOLLC@GMAIL.COM,1229623,3610483,7606 W PEORIA AVE APT 1017,AZ,PEORIA,12-APR-21,06/14/2021,20210916,1,1,08-OCT-21
POINT A TO B TRUCKING LLC,(602) 651-4563,POINTATOBTRUCKINGLLC@GMAIL.COM,1265421,3660605,23973 W HIDALGO AVE,AZ,BUCKEYE,18-JUN-21,06/24/2021,20210916,1,2,18-JUN-21
PAPAY TRUCKING COMPANY LLC,(623) 221-3126,PAPAYTRUCKINGCOMPANY@GMAIL.COM,1271288,3668698,39922 W. GANLY WAY,AZ,MARICOPA,29-JUN-21,07/02/2021,20210916,1,1,07-JUL-21
GLEN COONAN,(760) 219-6918,CONANEEMOJAVE@YAHOO.COM,1281161,3682084,6651 HUALAPAI DR,AZ,GOLDEN VALLEY,19-JUL-21,07/22/2021,20210916,1,1,19-JUL-21
WELLS CARGO LLC,(312) 639-9250,WELLSCARGOLLC1@GMAIL.COM,1286237,3689022,2506 W DUNLAP AVE APT 214,AZ,PHOENIX,28-JUL-21,08/02/2021,20210916,1,1,28-JUL-21
BIG Z TRANSPORTATION LLC,(509) 263-0244,ZEYADFLAYYEH@YAHOO.COM,1287076,3690178,8722 W PIONEER ST,AZ,TOLLESON,29-JUL-21,08/31/2021,20210916,1,1,19-AUG-21
RINGO TRANSPORT LLC,(623) 759-2027,RINGOTRANSPORTLLC@GMAIL.COM,1195746,3560616,19823 W PINCHOT DR,AZ,BUCKEYE,30-JAN-21,02/03/2021,20210409,1,1,29-DEC-21
OUT OF THE BLUE LOGISTICS,(623) 695-3326,RAISIN0232@HOTMAIL.COM,1201905,3569522,7140 N ALSUP RD,AZ,LITCHFIELD PK,13-FEB-21,02/18/2021,20210409,2,2,13-FEB-21
